9, 0.14021999999999996, 0.15319833333333338, 0.13796999999999998, 0.13522999999999993, 0.1416566666666667,,0.02990174333254497, 0.014975314239660899, 0.033845079094171525, 0.037119631727536524, 0.022154202659924835,,
15, 0.1367533333333333, 0.12824666666666665, 0.13797500000000001, 0.13411833333333334, 0.13881000000000007,,0.014755243678887687, 0.02124125882983208, 0.012640618284543352, 0.022151144941647848, 0.020459056049585332,,
30, 0.14248999999999998, 0.13074000000000002, 0.13057333333333332, 0.12996166666666664, 0.13198333333333337,,0.013494412650664651, 0.029402273356914522, 0.028517869830131538, 0.027587321658929197, 0.02822468479474386,,
34, 0.15768166666666666, 0.14374166666666668, 0.13965000000000002, 0.12273833333333334, 0.13358333333333333,,0.002961933265129726, 0.022048242767651872, 0.025066259831190117, 0.029963819861412045, 0.032633985618750264,,
44, 0.14937666666666666, 0.14706833333333336, 0.14652666666666667, 0.146465, 0.147435,,0.02293824555476506, 0.02394066092371941, 0.022543511440356573, 0.022922043244043993, 0.019383202890555066,,
52, 0.14778166666666673, 0.14256833333333332, 0.14064666666666667, 0.13568000000000002, 0.139535,,0.02428201317787171, 0.025582446853319802, 0.02554040290911993, 0.02758528014024098,0.024943481067816426,,
56, 0.16988999999999999, 0.1380033333333333, 0.1729816666666667, 0.15774000000000002, 0.15134166666666668,,0.0052810386021931955, 0.01879727053642273, 0.006454485575358073, 0.012544775784015659, 0.014119165092706682,,
69, 0.16107500000000002, 0.15015333333333336, 0.1482266666666667, 0.14955333333333337, 0.14944500000000002,, 0.008878566463788352, 0.01690241444110871, 0.021511085410912834, 0.017796126306056977, 0.022492082595825195,,
84, 0.15152166666666664, 0.16652833333333342, 0.1597366666666667, 0.16024333333333335, 0.15513666666666664,,0.02268649201591809, 0.010686906139055888, 0.014080234328905745, 0.014969462980826697, 0.01732608418663343,,
104, 0.16419500000000004, 0.15181999999999995, 0.14917999999999998, 0.15246833333333332, 0.15678666666666669,,0.00680775797367096, 0.01757447483638922, 0.019182183831930162, 0.016522050410509113, 0.012074459075927739,,
144, 0.15083000000000005, 0.15064166666666667, 0.15075666666666668, 0.15056833333333333, 0.15633833333333333,, 0.02223056199153265, 0.022391851882139848, 0.022068724224964774, 0.022142757366100944,0.01291254224379857,,
145, 0.17082166666666662, 0.16616166666666657, 0.16266333333333335, 0.16546166666666662, 0.15488833333333332,,0.008666717981298765, 0.01080616021156311, 0.011895803724726041, 0.010741462041934338, 0.014404564306139945,,
154, 0.1659533333333333, 0.159385, 0.17356166666666667, 0.15175333333333335, 0.15631166666666668,,0.008413636664549508, 0.011603944092988974, 0.006617974216739339, 0.021532286683718364, 0.014376902202765147,,
159, 0.17166833333333334, 0.17057333333333333, 0.15779833333333337, 0.1670366666666667, 0.15393,,0.008308267394701639, 0.008603751992185908, 0.015915257950623832, 0.010590038950244584, 0.015348583057522777,,
168, 0.15753166666666668, 0.1579316666666667, 0.1574983333333333, 0.1578433333333333, 0.15993333333333334,, 0.013476488292217252, 0.013172099868456527, 0.013388889153798425, 0.013288870781660085,0.012287959555784857,,
