9,  0.14878333333333335, 0.15357, 0.14622333333333334, 0.14489166666666667,0.17748999999999998,,  0.01622337898612023, 0.012451446612675984, 0.017441035499175393, 0.015886144101619724,0.00647354088226954,,
14, 0.17820333333333338, 0.16303666666666672, 0.15813666666666665, 0.16868333333333332, 0.16626499999999994,,0.006104345659414927, 0.00983921983341376, 0.009562698344389596, 0.008614194547136625 , 0.010687492648760472,,
22, 0.17702500000000002, 0.16180666666666668, 0.1689116666666667, 0.16154166666666672, 0.17647166666666667,,0.006405444045861563,  0.009864562407135964, 0.00879827980697155, 0.010191414177417762 ,0.006733999773859977,,
26, 0.17840499999999998, 0.17065833333333338, 0.17930666666666664, 0.17165833333333333, 0.16865833333333338,, 0.006093696852525076, 0.008377515713373824, 0.005913028826316198, 0.00817383546630542, 0.008982525209585828,,
28, 0.17078, 0.17377166666666669, 0.17318, 0.17612333333333333, 0.17514500000000005,,0.008342657322684926, 0.0066646326233943285, 0.007657115886608762, 0.007911151001850764, 0.006885443066557247,,
33, 0.17687333333333338, 0.17313166666666668, 0.17682333333333328, 0.17410666666666663,0.17578833333333332,,0.006634673471252124,0.007668456380565965, 0.0067001976470152545, 0.007382430076599123,0.006683911368250849,,
49, 0.180685, 0.18111333333333327, 0.18009333333333338,  0.17793333333333336, 0.17741666666666667,, 0.005578203375140827, 0.005266752789417903, 0.005524817556142805, 0.0062509733438491834, 0.0066412957459688225, ,
50, 0.18164833333333333, 0.17687499999999998, 0.17955166666666666, 0.17650833333333332, 0.17608166666666666,,0.005032830238342286, 0.00654404820005099, 0.005665891254941624, 0.006677567958831788, 0.006968376313646636,,
58, 0.18194, 0.18005333333333323, 0.17560666666666663, 0.1721683333333333, 0.17251000000000002,,0.004895905271172522, 0.005718428199489912, 0.006697189653913179, 0.00893080461025238, 0.008154771770040193,,
59, 0.18002333333333326, 0.18109666666666666, 0.17910666666666666, 0.17886666666666662, 0.17598666666666674,,0.005592204476396245, 0.00527149128417174, 0.005882279733816784, 0.006002753540873528, 0.007056586479147273,,
84, 0.18025166666666675, 0.18068833333333337, 0.1801850000000001, 0.17992333333333338, 0.17974666666666672,,0.005765808761119842, 0.005291180436809858, 0.005757463693618774, 0.005848816732565562, 0.005895203257600467,,
102, 0.17940000000000006, 0.18130000000000002, 0.18135833333333334, 0.18051333333333336, 0.18066833333333335,,0.006129251467684905, 0.0052508940572539966, 0.0053374560897549, 0.005517120140294234, 0.005650074874361355,,
117, 0.1814983333333333, 0.1799700000000001, 0.18178166666666662, 0.18075500000000005, 0.18129833333333326,,0.005149518810212612, 0.005632466095189252, 0.005309436959524948, 0.0054882083858052875, 0.005431773682435356,,
130, 0.18113333333333334, 0.18160666666666664, 0.181675, 0.1812516666666667, 0.18081499999999995,,0.005317195790509384, 0.0051893027871847165, 0.005270804365475973, 0.0052796576122442875, 0.005463006302714349,,
142, 0.1824816666666667, 0.18230000000000005, 0.1821983333333333, 0.1809866666666667, 0.18206666666666668,,0.005003888954718908, 0.0050215260585149135, 0.005200752762456735, 0.005434790854652722, 0.005156952316562336,,
151, 0.18164333333333338, 0.1816066666666666, 0.18175833333333333, 0.18128166666666676, 0.1808833333333333,,0.005266262230773767, 0.005249408868451913, 0.005169223050276439, 0.0053035974477728225, 0.0054651616166035335,,
152, 0.18171999999999994, 0.18142833333333325, 0.18132833333333326, 0.18129, 0.18074833333333334,,0.005137620709836482, 0.005232643529772758, 0.0053213895782828315, 0.005280459729333717, 0.005508020271857578,,
170, 0.18168333333333336, 0.18160000000000007, 0.1814533333333334, 0.18086166666666664, 0.18137000000000003,,0.005212497870127361, 0.005294835858047008, 0.005306323866049451, 0.0053616689220070835, 0.005316212979455788,,
197, 0.18176333333333333, 0.18130499999999997, 0.1814516666666667, 0.18136166666666673, 0.18119500000000005,,0.0051607722987731305, 0.005269493112961453, 0.005301414837439855, 0.005273237399756911, 0.005397438054283461,,
